idna_subject,checker_type,destination,tested_at
9304dh5.vip,AVAILABILITY,origin.list,2024-02-12 12:08:43.708578
bet3652226.com,AVAILABILITY,origin.list,2024-02-12 12:08:44.248776
88y555.com,AVAILABILITY,origin.list,2024-02-12 12:08:44.394161
api.aecricex.xyz,AVAILABILITY,origin.list,2024-02-12 12:08:44.581730
988335.com,AVAILABILITY,origin.list,2024-02-12 12:08:45.208623
8865qq.com,AVAILABILITY,origin.list,2024-02-12 12:08:45.252054
981012.vip,AVAILABILITY,origin.list,2024-02-12 12:08:45.675215
8868y6.com,AVAILABILITY,origin.list,2024-02-12 12:08:46.002422
8868y54.com,AVAILABILITY,origin.list,2024-02-12 12:08:46.081164
98451.vip,AVAILABILITY,origin.list,2024-02-12 12:08:46.572575
925471.biz,AVAILABILITY,origin.list,2024-02-12 12:08:46.600540
allbet888.site,AVAILABILITY,origin.list,2024-02-12 12:08:47.362539
8868y70.com,AVAILABILITY,origin.list,2024-02-12 12:08:47.487169
8868y48.com,AVAILABILITY,origin.list,2024-02-12 12:08:47.678382
8868y40.com,AVAILABILITY,origin.list,2024-02-12 12:08:47.901579
88casino.club,AVAILABILITY,origin.list,2024-02-12 12:08:48.280430
8868y3.com,AVAILABILITY,origin.list,2024-02-12 12:08:48.827918
88y666.com,AVAILABILITY,origin.list,2024-02-12 12:08:48.855099
8868y23.com,AVAILABILITY,origin.list,2024-02-12 12:08:49.131247
88249.biz,AVAILABILITY,origin.list,2024-02-12 12:08:49.328868
96787.vip,AVAILABILITY,origin.list,2024-02-12 12:08:49.799490
88y222.com,AVAILABILITY,origin.list,2024-02-12 12:08:50.344113
8868y68.com,AVAILABILITY,origin.list,2024-02-12 12:08:50.349755
8872qq.com,AVAILABILITY,origin.list,2024-02-12 12:08:50.650851
8868y57.com,AVAILABILITY,origin.list,2024-02-12 12:08:51.013983
88y80.com,AVAILABILITY,origin.list,2024-02-12 12:08:51.645369
8868y80.com,AVAILABILITY,origin.list,2024-02-12 12:08:51.716856
9534.us,AVAILABILITY,origin.list,2024-02-12 12:08:51.994561
88vna.com,AVAILABILITY,origin.list,2024-02-12 12:08:52.138246
9994.tech,AVAILABILITY,origin.list,2024-02-12 12:08:52.793093
8868y77.com,AVAILABILITY,origin.list,2024-02-12 12:08:53.083298
8892qq.com,AVAILABILITY,origin.list,2024-02-12 12:08:53.118143
9471.us,AVAILABILITY,origin.list,2024-02-12 12:08:53.436897
8868y31.com,AVAILABILITY,origin.list,2024-02-12 12:08:53.534715
88vnr.com,AVAILABILITY,origin.list,2024-02-12 12:08:54.293460
8vna.com,AVAILABILITY,origin.list,2024-02-12 12:08:54.519289
916929.com,AVAILABILITY,origin.list,2024-02-12 12:08:54.554689
9659ee.com,AVAILABILITY,origin.list,2024-02-12 12:08:54.897485
96655.vip,AVAILABILITY,origin.list,2024-02-12 12:08:55.006120
8868y73.com,AVAILABILITY,origin.list,2024-02-12 12:08:55.820732
9043118.com,AVAILABILITY,origin.list,2024-02-12 12:08:56.009094
8qpvip.com,AVAILABILITY,origin.list,2024-02-12 12:08:56.400321
98vna.com,AVAILABILITY,origin.list,2024-02-12 12:08:56.671024
9356175.com,AVAILABILITY,origin.list,2024-02-12 12:08:56.966078
9884035.com,AVAILABILITY,origin.list,2024-02-12 12:08:57.430600
949829.com,AVAILABILITY,origin.list,2024-02-12 12:08:57.563671
9659gg.com,AVAILABILITY,origin.list,2024-02-12 12:08:57.898170
a95277.top,AVAILABILITY,origin.list,2024-02-12 12:08:57.942475
88y93.com,AVAILABILITY,origin.list,2024-02-12 12:08:58.359566
9659ii.com,AVAILABILITY,origin.list,2024-02-12 12:08:58.774923
9771923.com,AVAILABILITY,origin.list,2024-02-12 12:09:02.140235
9177894.com,AVAILABILITY,origin.list,2024-02-12 12:09:17.825913
9122593.com,AVAILABILITY,origin.list,2024-02-12 12:09:17.827835
900byc.com,AVAILABILITY,origin.list,2024-02-12 12:09:18.911576
9165752.com,AVAILABILITY,origin.list,2024-02-12 12:09:18.913483
91huadu.com,AVAILABILITY,origin.list,2024-02-12 12:09:18.915966
9056vip.com,AVAILABILITY,origin.list,2024-02-12 12:09:19.930095
9659app4.com,AVAILABILITY,origin.list,2024-02-12 12:09:22.042708
a95257.top,AVAILABILITY,origin.list,2024-02-12 12:09:22.042988
8807375.com,AVAILABILITY,origin.list,2024-02-12 12:09:23.053784
8698044.com,AVAILABILITY,origin.list,2024-02-12 12:09:25.349433
8897375.com,AVAILABILITY,origin.list,2024-02-12 12:09:26.406934
88y70.com,AVAILABILITY,origin.list,2024-02-12 12:09:27.385134
9424628.com,AVAILABILITY,origin.list,2024-02-12 12:09:29.577421
9659fak11.com,AVAILABILITY,origin.list,2024-02-12 12:09:29.578439
98xpjvip.com,AVAILABILITY,origin.list,2024-02-12 12:09:29.680017
8837375.com,AVAILABILITY,origin.list,2024-02-12 12:09:30.579881
9617378.com,AVAILABILITY,origin.list,2024-02-12 12:09:30.586335
9592247.com,AVAILABILITY,origin.list,2024-02-12 12:09:36.978313
